02196.HK	Healthcare	Drug Manufacturers - Specialty & Generic
03690.HK	Consumer Cyclical	Internet Retail
03908.HK	Financial Services	Capital Markets
06060.HK	Financial Services	Insurance - Property & Casualty
01928.HK	Consumer Cyclical	Resorts & Casinos
02319.HK	Consumer Defensive	Packaged Foods
0700.HK	Communication Services	Internet Content & Information
0914.HK	Basic Materials	Building Materials
0688.HK	Real Estate	Real Estate - Development
0762.HK	Communication Services	Telecom Services
0941.HK	Communication Services	Telecom Services
0998.HK	Financial Services	Banks - Regional
1171.HK	Energy	Thermal Coal
1038.HK	Utilities	Utilities - Regulated Electric
1072.HK	Industrials	Specialty Industrial Machinery
1193.HK	Utilities	Utilities - Regulated Gas
1109.HK	Real Estate	Real Estate - Development
1317.HK	Consumer Defensive	Education & Training Services
1288.HK	Financial Services	Banks - Diversified
1398.HK	Financial Services	Banks - Diversified
1658.HK	Financial Services	Banks - Regional
151.HK	Consumer Defensive	Packaged Foods
1585.HK	Consumer Cyclical	Auto Manufacturers
1766.HK	Industrials	Railroads
1776.HK	Financial Services	Capital Markets
1800.HK	Industrials	Engineering & Construction
1898.HK	Energy	Thermal Coal
1929.HK	Consumer Cyclical	Luxury Goods
2007.HK	Real Estate	Real Estate - Development
02388.HK	Financial Services	Banks - Regional
1347.HK	Technology	Semiconductors
2423.HK	Real Estate	Real Estate Services
1816.HK	Utilities	Utilities - Independent Power Producers
2600.HK	Basic Materials	Aluminum
1988.HK	Financial Services	Banks - Regional
2611.HK	Financial Services	Capital Markets
2016.HK	Financial Services	Banks - Regional
2238.HK	Consumer Cyclical	Auto Manufacturers
2328.HK	Financial Services	Insurance - Property & Casualty
267.HK	Industrials	Conglomerates
2338.HK	Consumer Cyclical	Auto Manufacturers
3323.HK	Basic Materials	Building Materials
1873.HK	Healthcare	Biotechnology
288.HK	Consumer Defensive	Packaged Foods
291.HK	Consumer Defensive	Beverages - Brewers
3759.HK	Healthcare	Biotechnology
3618.HK	Financial Services	Banks - Regional
3996.HK	Industrials	Engineering & Construction
300.HK	Consumer Cyclical	Furnishings, Fixtures & Appliances
6030.HK	Financial Services	Capital Markets
3888.HK	Communication Services	Electronic Gaming & Multimedia
6099.HK	Financial Services	Capital Markets
6181.HK	Consumer Cyclical	Luxury Goods
6818.HK	Financial Services	Banks - Regional
3968.HK	Financial Services	Banks - Regional
341.HK	Consumer Cyclical	Restaurants
9696.HK	Basic Materials	Specialty Chemicals
6198.HK	Industrials	Marine Shipping
6690.HK	Consumer Cyclical	Furnishings, Fixtures & Appliances
6990.HK	Healthcare	Biotechnology
9868.HK	Consumer Cyclical	Auto Manufacturers
9901.HK	Consumer Defensive	Education & Training Services
9961.HK	Consumer Cyclical	Travel Services
780.HK	Consumer Cyclical	Travel Services
IBEX	Technology	Information Technology Services
9633.HK	Consumer Defensive	Beverages - Non-Alcoholic
IBRX	Healthcare	Biotechnology
960.HK	Real Estate	Real Estate - Development
ICLR	Healthcare	Diagnostics & Research
9999.HK	Communication Services	Electronic Gaming & Multimedia
IDXX	Healthcare	Diagnostics & Research
IEP	Energy	Oil & Gas Refining & Marketing
IMMR	Technology	Software - Application
83.HK	Real Estate	Real Estate - Development
IGIC	Financial Services	Insurance - Diversified
INIO	Industrials	Specialty Industrial Machinery
IMUX	Healthcare	Biotechnology
IMRX	Healthcare	Biotechnology
ILMN	Healthcare	Diagnostics & Research
INBK	Financial Services	Banks - Regional
INSM	Healthcare	Biotechnology
INCY	Healthcare	Biotechnology
INO	Healthcare	Biotechnology
INTR	Financial Services	Banks - Regional
INDV	Healthcare	Drug Manufacturers - Specialty & Generic
INVZ	Consumer Cyclical	Auto Parts
IRD	Healthcare	Biotechnology
IRWD	Healthcare	Drug Manufacturers - Specialty & Generic
IRMD	Healthcare	Medical Devices
ISRLF	Financial Services	Shell Companies
ITRI	Technology	Scientific & Technical Instruments
IXHL	Healthcare	Drug Manufacturers - Specialty & Generic
JACK	Consumer Cyclical	Restaurants
JBLU	Industrials	Airlines
KC	Technology	Software - Application
KMB	Consumer Defensive	Household & Personal Products
JAZZ	Healthcare	Biotechnology
JJSF	Consumer Defensive	Packaged Foods
KRUS	Consumer Cyclical	Restaurants
JRVR	Financial Services	Insurance - Specialty
KURA	Healthcare	Biotechnology
KLTR	Technology	Software - Application
KRNT	Industrials	Specialty Industrial Machinery
KRNY	Financial Services	Banks - Regional
KELYA.US	Industrials	Staffing & Employment Services
KYIV	Communication Services	Telecom Services
LAUR	Consumer Defensive	Education & Training Services
IOVA	Healthcare	Biotechnology
LAMR	Real Estate	REIT - Specialty
LBTYK	Communication Services	Telecom Services
IPGP	Technology	Semiconductor Equipment & Materials
LFCR	Healthcare	Drug Manufacturers - Specialty & Generic
LFTO	Communication Services	Advertising Agencies
LINE	Real Estate	REIT - Industrial
INV.US	Financial Services	Asset Management
LIDR	Technology	Software - Infrastructure
LMAT	Healthcare	Medical Instruments & Supplies
LNWO	Consumer Cyclical	Gambling
KOD	Healthcare	Biotechnology
LOGI	Technology	Computer Hardware
LECO	Industrials	Tools & Accessories
LGND	Healthcare	Biotechnology
LILA	Communication Services	Telecom Services
LTRX	Technology	Communication Equipment
LIN	Basic Materials	Specialty Chemicals
LZ	Industrials	Specialty Business Services
COR.LS	Basic Materials	Lumber & Wood Production
LKFN	Financial Services	Banks - Regional
LMRI	Healthcare	Medical Devices
IBS.LS	Consumer Cyclical	Restaurants
MAR.LS	Industrials	Engineering & Construction
SNC.LS	Communication Services	Publishing
LRCX	Technology	Semiconductor Equipment & Materials
VAF.LS	Consumer Cyclical	Furnishings, Fixtures & Appliances
LPLA.US	Financial Services	Capital Markets
ADM.L	Financial Services	Insurance - Property & Casualty
AJB.L	Financial Services	Asset Management
LUNR	Industrials	Aerospace & Defense
LYEL	Healthcare	Biotechnology
APTD.L	Technology	Software - Application
ANTO.L	Basic Materials	Copper
EGL.LS	Industrials	Engineering & Construction
ATG.L	Communication Services	Internet Content & Information
AV.L	Financial Services	Insurance - Diversified
AXB.L	Financial Services	Banks - Regional
NOS.LS	Communication Services	Telecom Services
BATS.L	Consumer Defensive	Tobacco
RAM.LS	Basic Materials	Steel
BAB.L	Industrials	Engineering & Construction
BEZ.L	Financial Services	Insurance - Specialty
BKG.L	Consumer Cyclical	Residential Construction
BP.L	Energy	Oil & Gas Integrated
BOOT.L	Real Estate	Real Estate - Diversified
BRK.L	Financial Services	Asset Management
BVC.L	Healthcare	Medical Instruments & Supplies
AAL.L	Basic Materials	Other Industrial Metals & Mining
CBG.L	Financial Services	Banks - Regional
CKN.L	Industrials	Marine Shipping
ASHM.L	Financial Services	Asset Management
COST.L	Industrials	Engineering & Construction
BMS.L	Industrials	Marine Shipping
BYIT.L	Technology	Software - Infrastructure
CAPD.L	Basic Materials	Other Industrial Metals & Mining
CWK.L	Consumer Defensive	Packaged Foods
ALTN.L	Basic Materials	Gold
CCH.L	Consumer Defensive	Beverages - Non-Alcoholic
DLN.L	Real Estate	REIT - Office
DFS.L	Consumer Cyclical	Specialty Retail
DOM.L	Consumer Cyclical	Restaurants
CNA.L	Utilities	Utilities - Independent Power Producers
ECOR.L	Basic Materials	Other Industrial Metals & Mining
EVOK.L	Consumer Cyclical	Gambling
ELM.L	Basic Materials	Specialty Chemicals
ENQ.L	Energy	Oil & Gas E&P
EZJ.L	Industrials	Airlines
CREI.L		
FCIT.L		
CTEC.L	Healthcare	Medical Instruments & Supplies
FGP.L	Industrials	Railroads
FSTA.L	Consumer Cyclical	Restaurants
GAW.L	Consumer Cyclical	Leisure
GLEN.L	Basic Materials	Other Industrial Metals & Mining
GNS.L	Healthcare	Biotechnology
GYM.L	Consumer Cyclical	Leisure
HIK.L	Healthcare	Drug Manufacturers - Specialty & Generic
FXPO.L	Basic Materials	Steel
GFTU.L	Industrials	Industrial Distribution
GRI.L	Real Estate	Real Estate Services
HEAD.L	Consumer Cyclical	Furnishings, Fixtures & Appliances
HTWS.L	Communication Services	Telecom Services
HSW.L	Consumer Cyclical	Travel Services
HFD.L	Consumer Cyclical	Specialty Retail
HLMA.L	Industrials	Conglomerates
IHP.L	Financial Services	Asset Management
IMI.L	Industrials	Specialty Industrial Machinery
INPP.L	Financial Services	Asset Management
HSBA.L	Financial Services	Banks - Diversified
IWG.L	Real Estate	Real Estate Services
JEGI.L		
KIE.L	Industrials	Engineering & Construction
KNOS.L	Technology	Software - Application
LSEG.L	Financial Services	Financial Data & Stock Exchanges
GEN.L	Industrials	Building Products & Equipment
LLOY.L	Financial Services	Banks - Regional
LUCE.L	Industrials	Electrical Equipment & Parts
HWG.L	Real Estate	Real Estate - Development
MHID.L	Consumer Cyclical	Auto Manufacturers
MKS.L	Consumer Cyclical	Department Stores
IPO.L	Financial Services	Asset Management
JUP.L	Financial Services	Asset Management
MOTR.L	Consumer Cyclical	Auto & Truck Dealerships
MNKS.L		
LIO.L	Financial Services	Asset Management
NXT.L	Consumer Cyclical	Apparel Retail
MACF.L	Consumer Cyclical	Packaging & Containers
MER.L	Consumer Cyclical	Personal Services
OMU.L	Financial Services	Financial Conglomerates
ICG.L	Financial Services	Asset Management
OTB.L	Consumer Cyclical	Travel Services
PAY.L	Technology	Software - Infrastructure
PLUS.L	Financial Services	Capital Markets
NCC.L	Technology	Software - Infrastructure
PSDL.L	Real Estate	Real Estate Services
PAF.L	Basic Materials	Gold
PZC.L	Consumer Defensive	Household & Personal Products
PCTN.L	Real Estate	REIT - Diversified
REC.L	Financial Services	Asset Management
RAT.L	Financial Services	Asset Management
PHP.L	Real Estate	REIT - Healthcare Facilities
RGL.L	Real Estate	REIT - Office
MSLH.L	Basic Materials	Building Materials
RNK.L	Consumer Cyclical	Gambling
PPH.L	Consumer Cyclical	Lodging
MTVW.L	Real Estate	Real Estate Services
RIO.L	Basic Materials	Other Industrial Metals & Mining
RWA.L	Industrials	Staffing & Employment Services
SBRY.L	Consumer Defensive	Grocery Stores
SDP.L		
RPI.L	Technology	Electronic Components
PSON.L	Communication Services	Publishing
RSG.L	Basic Materials	Gold
SEIT.L		
SERE.L		
SMIN.L	Industrials	Specialty Industrial Machinery
SSIT.L		
SHEL.L	Energy	Oil & Gas Integrated
SMT.L		
STB.L	Financial Services	Banks - Regional
SUNB.L	Industrials	Rental & Leasing Services
SNR.L	Industrials	Aerospace & Defense
SPX.L	Industrials	Specialty Industrial Machinery
SYNT.L	Basic Materials	Specialty Chemicals
TCAP.L	Financial Services	Capital Markets
THRL.L		
TRN.L	Consumer Cyclical	Travel Services
TTG.L	Technology	Electronic Components
VOF.L	Financial Services	Asset Management
SREI.L	Real Estate	REIT - Diversified
TMPL.L		
VALT.L	Basic Materials	Other Precious Metals & Mining
TPT.L	Consumer Cyclical	Home Improvement Retail
ULVR.L	Consumer Defensive	Household & Personal Products
WTB.L	Consumer Cyclical	Lodging
VID.L	Technology	Consumer Electronics
XPS.L	Consumer Cyclical	Personal Services
VTY.L	Consumer Cyclical	Residential Construction
ZEG.L	Communication Services	Telecom Services
WISE.L	Technology	Information Technology Services
MCB.L	Consumer Defensive	Household & Personal Products
AEET.L		
ABDP.L	Consumer Cyclical	Auto Parts
ALL.L	Basic Materials	Other Industrial Metals & Mining
CAM.L	Consumer Defensive	Farm Products
DXRX.L	Healthcare	Health Information Services
EEE.L	Basic Materials	Other Precious Metals & Mining
ASPL.L	Real Estate	Real Estate - Development
BKS.L	Technology	Software - Infrastructure
BRCK.L	Industrials	Industrial Distribution
CPP.L	Industrials	Specialty Business Services
CHAR.L	Energy	Oil & Gas E&P
EXR.L	Technology	Software - Application
WKP.L	Real Estate	REIT - Office
FEVR.L	Consumer Defensive	Beverages - Non-Alcoholic
GATC.L	Industrials	Staffing & Employment Services
GGP.L	Basic Materials	Gold
HPOW.L	Industrials	Electrical Equipment & Parts
IMM.L	Healthcare	Biotechnology
KP2.L	Basic Materials	Other Industrial Metals & Mining
KGH.L	Industrials	Specialty Business Services
MIDW.L	Technology	Electronics & Computer Distribution
EME.L	Energy	Oil & Gas E&P
NICL.L	Consumer Defensive	Beverages - Non-Alcoholic
ORCP.L	Energy	Thermal Coal
NWF.L	Energy	Oil & Gas Refining & Marketing
POLR.L	Financial Services	Asset Management
PGH.L	Financial Services	Insurance - Property & Casualty
GTLY.L	Industrials	Consulting Services
KEFI.L	Basic Materials	Gold
SDI.L	Technology	Scientific & Technical Instruments
SOS.L	Consumer Cyclical	Internet Retail
NAH.L	Communication Services	Advertising Agencies
PXEN.L	Energy	Oil & Gas E&P
TAM.L	Financial Services	Asset Management
TIG.L	Communication Services	Internet Content & Information
RCN.L	Technology	Information Technology Services
TFW.L	Industrials	Electrical Equipment & Parts
SAA.L	Communication Services	Advertising Agencies
TRCS.L	Technology	Software - Application
WINE.L	Consumer Defensive	Beverages - Wineries & Distilleries
UJO.L	Energy	Oil & Gas E&P
MAMA	Consumer Defensive	Packaged Foods
LIT.L	Financial Services	Credit Services
IOM.L	Technology	Software - Infrastructure
MCRB	Healthcare	Biotechnology
STAR.L	Energy	Oil & Gas E&P
MARA	Financial Services	Capital Markets
MBIN	Financial Services	Banks - Regional
MATW	Industrials	Conglomerates
MENS	Healthcare	Biotechnology
MCFT	Consumer Cyclical	Recreational Vehicles
SRB.L	Basic Materials	Gold
META	Communication Services	Internet Content & Information
MFIC	Financial Services	Asset Management
MDGL	Healthcare	Biotechnology
MGPI	Consumer Defensive	Beverages - Wineries & Distilleries
MKSI	Technology	Scientific & Technical Instruments
MGEE	Utilities	Utilities - Regulated Electric
MDXG	Healthcare	Biotechnology
MLKN	Consumer Cyclical	Furnishings, Fixtures & Appliances
MNDY	Technology	Software - Application
MOBI	Healthcare	Medical Devices
MIDD.US	Industrials	Specialty Industrial Machinery
MBWM	Financial Services	Banks - Regional
MSBI	Financial Services	Banks - Regional
MLAB	Technology	Scientific & Technical Instruments
MSPR	Healthcare	Health Information Services
MTCH	Communication Services	Internet Content & Information
MMED	Healthcare	Medical Instruments & Supplies
MNST	Consumer Defensive	Beverages - Non-Alcoholic
MTSI	Technology	Semiconductors
MVIS	Technology	Scientific & Technical Instruments
MQ	Technology	Software - Infrastructure
MPAA	Consumer Cyclical	Auto Parts
MYRG	Industrials	Engineering & Construction
MREO	Healthcare	Biotechnology
MWH	Utilities	Utilities - Renewable
AMS.MC	Technology	Information Technology Services
ACX.MC	Basic Materials	Steel
CABK.MC	Financial Services	Banks - Regional
CLNX.MC	Real Estate	Real Estate Services
ELE.MC	Utilities	Utilities - Regulated Electric
FAE.MC	Healthcare	Drug Manufacturers - Specialty & Generic
GRF.MC	Healthcare	Drug Manufacturers - General
MRL.MC	Real Estate	REIT - Office
TEF.MC	Communication Services	Telecom Services
MRVI	Healthcare	Biotechnology
FER.MC	Industrials	Engineering & Construction
IMC.MC	Basic Materials	Building Materials
OHLA.MC	Industrials	Engineering & Construction
RED.MC	Utilities	Utilities - Regulated Electric
SAB.MC	Financial Services	Banks - Diversified
BGN.MI	Financial Services	Banks - Regional
BPE.MI	Financial Services	Banks - Regional
CPR.MI	Consumer Defensive	Beverages - Wineries & Distilleries
FCT.MI	Industrials	Aerospace & Defense
VID.MC	Consumer Cyclical	Packaging & Containers
DLG.MI	Consumer Cyclical	Furnishings, Fixtures & Appliances
IP.MI	Industrials	Specialty Industrial Machinery
LDO.MI	Industrials	Aerospace & Defense
MB.MI	Financial Services	Banks - Regional
RACE.MI	Consumer Cyclical	Auto Manufacturers
RWAY.MI	Communication Services	Telecom Services
ARIS.MI	Industrials	Building Products & Equipment
SPM.MI	Energy	Oil & Gas Equipment & Services
STMMI.MI	Technology	Semiconductors
TIT.MI	Communication Services	Telecom Services
LOG.MC	Industrials	Integrated Freight & Logistics
ENEL.MI	Utilities	Utilities - Diversified
ICOS.MI	Consumer Defensive	Household & Personal Products
NECB	Financial Services	Banks - Regional
NAGE	Consumer Defensive	Packaged Foods
UCG.MI	Financial Services	Banks - Regional
NATR	Consumer Defensive	Packaged Foods
NB	Basic Materials	Other Industrial Metals & Mining
NFLX	Communication Services	Entertainment
NKTR	Healthcare	Biotechnology
NMIH	Financial Services	Insurance - Specialty
NBN	Financial Services	Banks - Regional
NNE	Industrials	Specialty Industrial Machinery
NPCE	Healthcare	Medical Devices
NRIM	Financial Services	Banks - Regional
NTCT	Technology	Software - Infrastructure
PIRC.MI	Consumer Cyclical	Auto Parts
NSLR	Financial Services	Asset Management
NTLA	Healthcare	Biotechnology
NTRS	Financial Services	Asset Management
NVAX	Healthcare	Biotechnology
NCNO	Technology	Software - Application
NVDA	Technology	Semiconductors
NXPI	Technology	Semiconductors
NYAX	Technology	Software - Infrastructure
AADX	Industrials	Aerospace & Defense
ABBV	Healthcare	Drug Manufacturers - General
ABG	Consumer Cyclical	Auto & Truck Dealerships
NEWT.US	Financial Services	Banks - Regional
NWBI	Financial Services	Banks - Regional
ACHR	Industrials	Aerospace & Defense
ABT.US	Healthcare	Medical Devices
ADM	Consumer Defensive	Farm Products
AEE	Utilities	Utilities - Regulated Electric
AEO	Consumer Cyclical	Apparel Retail
AFG	Financial Services	Insurance - Property & Casualty
AGBK	Financial Services	Banks - Regional
NWPX.US	Basic Materials	Steel
AHRT	Real Estate	REIT - Diversified
ACCO	Industrials	Business Equipment & Supplies
AAPL.24-7	Technology	Consumer Electronics
AIV	Real Estate	REIT - Residential
AIN	Consumer Cyclical	Textile Manufacturing
AD	Communication Services	Telecom Services
ACN	Technology	Information Technology Services
ALG	Industrials	Farm & Heavy Construction Machinery
ALK	Industrials	Airlines
ALUR	Healthcare	Medical Devices
ALLY	Financial Services	Credit Services
AES	Utilities	Utilities - Diversified
AMCR	Consumer Cyclical	Packaging & Containers
AMH	Real Estate	REIT - Residential
AMPX	Industrials	Electrical Equipment & Parts
AMRC	Industrials	Engineering & Construction
AGL	Healthcare	Medical Care Facilities
AMWL	Healthcare	Health Information Services
AMT	Real Estate	REIT - Specialty
AGRO	Consumer Defensive	Farm Products
AON	Financial Services	Insurance Brokers
AKA.US	Consumer Cyclical	Apparel Retail
AM	Energy	Oil & Gas Midstream
ARMK	Industrials	Specialty Business Services
AN	Consumer Cyclical	Auto & Truck Dealerships
ANF	Consumer Cyclical	Apparel Retail
APH	Technology	Electronic Components
APTV	Consumer Cyclical	Auto Parts
APAM	Financial Services	Asset Management
ASH	Basic Materials	Specialty Chemicals
ARCO	Consumer Cyclical	Restaurants
ASR	Industrials	Airports & Air Services
ATMU	Consumer Cyclical	Auto Parts
AUB	Financial Services	Banks - Regional
AVEX	Industrials	Aerospace & Defense
AWR	Utilities	Utilities - Regulated Water
AXP	Financial Services	Credit Services
AZZ	Industrials	Specialty Business Services
BA	Industrials	Aerospace & Defense
BAM	Financial Services	Asset Management
ASAN	Technology	Software - Application
BBAI	Technology	Information Technology Services
BARK	Consumer Cyclical	Specialty Retail
BBDC	Financial Services	Asset Management
ATR	Healthcare	Medical Instruments & Supplies
BBUC	Industrials	Conglomerates
BCC	Basic Materials	Lumber & Wood Production
ARI	Real Estate	REIT - Mortgage
BDC	Technology	Communication Equipment
BE	Industrials	Electrical Equipment & Parts
BEPC	Utilities	Utilities - Renewable
BAH	Industrials	Consulting Services
ARW	Technology	Electronics & Computer Distribution
BFLY	Healthcare	Medical Devices
BGS	Consumer Defensive	Packaged Foods
BHP	Basic Materials	Other Industrial Metals & Mining
BHB	Financial Services	Banks - Regional
BIRK	Consumer Cyclical	Footwear & Accessories
BKSY	Industrials	Specialty Business Services
BKE	Consumer Cyclical	Apparel Retail
AVY	Consumer Cyclical	Packaging & Containers
AYI	Industrials	Electrical Equipment & Parts
BCO	Industrials	Security & Protection Services
BIO.US	Healthcare	Medical Devices
BKV	Energy	Oil & Gas E&P
BLK	Financial Services	Asset Management
BLX	Financial Services	Banks - Regional
BORR	Energy	Oil & Gas Drilling
BOC	Industrials	Conglomerates
BBWI	Consumer Cyclical	Specialty Retail
BR	Technology	Information Technology Services
BRCC	Consumer Defensive	Packaged Foods
BMNR	Financial Services	Capital Markets
BSBR	Financial Services	Banks - Regional
BN.US	Financial Services	Asset Management
BW	Industrials	Specialty Industrial Machinery
BXDC	Real Estate	REIT - Specialty
BXSL	Financial Services	Asset Management
BZH	Consumer Cyclical	Residential Construction
CABO	Communication Services	Telecom Services
BROS	Consumer Cyclical	Restaurants
BRT	Real Estate	REIT - Residential
CAH	Healthcare	Medical Distribution
BTU	Energy	Thermal Coal
BURL	Consumer Cyclical	Apparel Retail
CALY	Consumer Cyclical	Leisure
CARS	Communication Services	Internet Content & Information
CAVA	Consumer Cyclical	Restaurants
BTG.US	Basic Materials	Gold
BWXT	Industrials	Aerospace & Defense
CBU	Financial Services	Banks - Regional
CCEP	Consumer Defensive	Beverages - Non-Alcoholic
CCK	Consumer Cyclical	Packaging & Containers
CDP	Real Estate	REIT - Office
CFR	Financial Services	Banks - Regional
CHWY	Consumer Cyclical	Internet Retail
CHD	Consumer Defensive	Household & Personal Products
CIEN	Technology	Communication Equipment
CINT	Technology	Software - Infrastructure
CLS	Technology	Electronic Components
CLB	Energy	Oil & Gas Equipment & Services
CMC	Industrials	Metal Fabrication
CLX	Consumer Defensive	Household & Personal Products
CMT	Basic Materials	Specialty Chemicals
CNC	Healthcare	Healthcare Plans
CNNE	Consumer Cyclical	Restaurants
CNX	Energy	Oil & Gas E&P
CEPU	Utilities	Utilities - Regulated Electric
CHH	Consumer Cyclical	Lodging
COR	Healthcare	Medical Distribution
CP	Industrials	Railroads
CMI	Industrials	Specialty Industrial Machinery
CPF	Financial Services	Banks - Regional
CNQ	Energy	Oil & Gas E&P
CRC	Energy	Oil & Gas E&P
CCU	Consumer Defensive	Beverages - Brewers
CON.US	Healthcare	Medical Care Facilities
CRS	Industrials	Metal Fabrication
CSQR	Technology	Information Technology Services
CPRI	Consumer Cyclical	Luxury Goods
CNK	Communication Services	Entertainment
CBL.US	Real Estate	REIT - Retail
COHR	Technology	Scientific & Technical Instruments
CRGY	Energy	Oil & Gas E&P
CURB	Real Estate	REIT - Retail
CTVA	Basic Materials	Agricultural Inputs
CRK	Energy	Oil & Gas E&P
CVE	Energy	Oil & Gas Integrated
CVLG	Industrials	Trucking
CWH	Consumer Cyclical	Auto & Truck Dealerships
CX	Basic Materials	Building Materials
CXW	Industrials	Security & Protection Services
DAN	Consumer Cyclical	Auto Parts
D	Utilities	Utilities - Regulated Electric
DB	Financial Services	Banks - Regional
CSV	Consumer Cyclical	Personal Services
CTRE	Real Estate	REIT - Healthcare Facilities
CVX.US	Energy	Oil & Gas Integrated
DEA	Real Estate	REIT - Office
CQP	Energy	Oil & Gas Midstream
DHI	Consumer Cyclical	Residential Construction
DIN	Consumer Cyclical	Restaurants
DK	Energy	Oil & Gas Refining & Marketing
DLB	Industrials	Specialty Business Services
DNOW	Industrials	Industrial Distribution
DMC	Consumer Defensive	Farm Products
DOCS	Healthcare	Health Information Services
DOV	Industrials	Specialty Industrial Machinery
CTGO	Basic Materials	Gold
DBRG	Financial Services	Asset Management
DCO	Industrials	Aerospace & Defense
DDD	Technology	Computer Hardware
DELL	Technology	Computer Hardware
DRD	Basic Materials	Gold
DY	Industrials	Engineering & Construction
DVN	Energy	Oil & Gas E&P
DFIN	Technology	Software - Application
EAT	Consumer Cyclical	Restaurants
EC	Energy	Oil & Gas Integrated
EFXT	Energy	Oil & Gas Equipment & Services
DT	Technology	Software - Application
DUK	Utilities	Utilities - Regulated Electric
ELME	Real Estate	REIT - Residential
ELV	Healthcare	Healthcare Plans
ECVT	Basic Materials	Specialty Chemicals
EFOR	Technology	Information Technology Services
EDU	Consumer Defensive	Education & Training Services
EGO	Basic Materials	Gold
EME	Industrials	Engineering & Construction
EHC	Healthcare	Medical Care Facilities
ENB	Energy	Oil & Gas Midstream
EL	Consumer Defensive	Household & Personal Products
EPR	Real Estate	REIT - Specialty
EQH	Financial Services	Asset Management
EOG	Energy	Oil & Gas E&P
EPC	Consumer Defensive	Household & Personal Products
EROK	Energy	Oil & Gas Equipment & Services
ESE	Technology	Scientific & Technical Instruments
EVEX	Industrials	Aerospace & Defense
ET	Energy	Oil & Gas Midstream
EVR	Financial Services	Capital Markets
ETR	Utilities	Utilities - Regulated Electric
EXK	Basic Materials	Silver
FBRT	Real Estate	REIT - Mortgage
FDS	Financial Services	Financial Data & Stock Exchanges
FBIN	Industrials	Building Products & Equipment
FCN	Industrials	Consulting Services
FINV	Financial Services	Credit Services
ENR	Industrials	Electrical Equipment & Parts
FITB	Financial Services	Banks - Regional
FLO	Consumer Defensive	Packaged Foods
EQX	Basic Materials	Gold
ESRT	Real Estate	REIT - Diversified
FMC	Basic Materials	Agricultural Inputs
FOR	Real Estate	Real Estate - Development
EXR	Real Estate	REIT - Industrial
FRT	Real Estate	REIT - Retail
FE	Utilities	Utilities - Regulated Electric
FG	Financial Services	Insurance - Life
FTV	Technology	Scientific & Technical Instruments
FICO	Technology	Software - Application
FTI	Energy	Oil & Gas Equipment & Services
FUN.US	Consumer Cyclical	Leisure
FN	Technology	Electronic Components
FNF	Financial Services	Insurance - Specialty
GFF	Industrials	Building Products & Equipment
GCTS	Technology	Semiconductors
GBTG	Consumer Cyclical	Travel Services
GDOT	Financial Services	Credit Services
GKOS	Healthcare	Medical Devices
GLP	Energy	Oil & Gas Midstream
FPS	Industrials	Electrical Equipment & Parts
GMRS	Healthcare	Medical Care Facilities
GNW	Financial Services	Insurance - Life
GOOG.24-7	Communication Services	Internet Content & Information
GAP	Consumer Cyclical	Apparel Retail
GIC	Industrials	Industrial Distribution
GPRK	Energy	Oil & Gas E&P
GME	Consumer Cyclical	Specialty Retail
GEO	Industrials	Security & Protection Services
GRNT	Energy	Oil & Gas E&P
GFR	Energy	Oil & Gas E&P
GNL	Real Estate	REIT - Diversified
GSBD	Financial Services	Asset Management
GTES	Industrials	Specialty Industrial Machinery
GVA	Industrials	Engineering & Construction
GWW	Industrials	Industrial Distribution
HAE	Healthcare	Medical Devices
HASI	Financial Services	Asset Management
HBM	Basic Materials	Copper
HCI	Financial Services	Insurance - Property & Casualty
GHC	Industrials	Conglomerates
GPC	Consumer Cyclical	Auto Parts
HE	Utilities	Utilities - Regulated Electric
GPMT	Real Estate	REIT - Mortgage
HLI	Financial Services	Capital Markets
HNGE	Healthcare	Health Information Services
HGV	Consumer Cyclical	Resorts & Casinos
HII	Industrials	Aerospace & Defense
HIW	Real Estate	REIT - Office
HPE	Technology	Communication Equipment
HLN	Healthcare	Drug Manufacturers - Specialty & Generic
HMC	Consumer Cyclical	Auto Manufacturers
HRL	Consumer Defensive	Packaged Foods
HR	Real Estate	REIT - Healthcare Facilities
HSY	Consumer Defensive	Confectioners
HTH	Financial Services	Financial Conglomerates
HOMB	Financial Services	Banks - Regional
HUN	Basic Materials	Chemicals
HUBB	Industrials	Electrical Equipment & Parts
IBTA	Technology	Software - Application
IBM	Technology	Information Technology Services
IFS	Financial Services	Banks - Regional
IMAX	Communication Services	Entertainment
INN	Real Estate	REIT - Hotel & Motel
HESM	Energy	Oil & Gas Midstream
INTT	Technology	Semiconductor Equipment & Materials
IPI	Basic Materials	Agricultural Inputs
HWM	Industrials	Aerospace & Defense
HYLN	Consumer Cyclical	Auto Parts
IT	Technology	Information Technology Services
IE	Basic Materials	Copper
IDA	Utilities	Utilities - Regulated Electric
IVT	Real Estate	REIT - Retail
J	Industrials	Engineering & Construction
INFY	Technology	Information Technology Services
JBL	Technology	Electronic Components
JHX	Basic Materials	Building Materials
JCI	Industrials	Building Products & Equipment
JLL	Real Estate	Real Estate Services
IONQ	Technology	Computer Hardware
JNJ	Healthcare	Drug Manufacturers - General
KD	Technology	Information Technology Services
KB	Financial Services	Banks - Regional
KEP	Utilities	Utilities - Regulated Electric
JPM	Financial Services	Banks - Diversified
KEYS	Technology	Scientific & Technical Instruments
